,date,id_coord,plume,lat,lon,city,country_co,country,company,sector,Concentrat,Max Plume,plume_comp,Emission,Duration,Total,CO2eq,Credit,Status,Contact,Site,geometry,datetime
420,20230404,id_4948,no,17.913044288467095,-89.07959266582097,Shipyard,BZ,Belize,NovaGold Resources,Coal Seam Fires,,,,0.0,0.0,0.0,0.0,0.0,Closed,green.regulator@belize.gouv.bz,4948,POINT (-89.07959266582097 17.913044288467095),2023-04-04 00:00:00
421,20230404,id_3773,no,33.990811856834604,39.64186600870411,Ar Rutbah,IQ,Iraq,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),,,,0.0,0.0,0.0,0.0,0.0,To Be Verified,esg.compliance@iraq.gouv.iq,3773,POINT (39.64186600870411 33.990811856834604),2023-04-04 00:00:00
422,20230224,id_3773,no,33.990811856834604,39.64186600870411,Ar Rutbah,IQ,Iraq,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),,,,0.0,0.0,0.0,0.0,0.0,Ongoing,esg.office@iraq.gouv.iq,3773,POINT (39.64186600870411 33.990811856834604),2023-02-24 00:00:00
423,20230405,id_6658,no,30.96561893365617,34.5412825135459,Midreshet Ben-Gurion,IL,Israel,CrystalPeak Oil & Gas,Landfills,,,,0.0,0.0,0.0,0.0,0.0,Ongoing,esg.office@israel.gouv.il,6658,POINT (34.5412825135459 30.96561893365617),2023-04-05 00:00:00
424,20230208,id_6609,no,47.75897911065884,27.801630064479102,Balti,MD,"Moldova, Republic of",CrystalPeak Oil & Gas,Landfills,,,,0.0,0.0,0.0,0.0,0.0,Closed,"sust.compliance@moldova,republicof.gouv.md",6609,POINT (27.801630064479102 47.75897911065884),2023-02-08 00:00:00
425,20230302,id_6658,no,30.96561893365617,34.5412825135459,Midreshet Ben-Gurion,IL,Israel,DiamondQuest Resources,Coal Seam Fires,,,,0.0,0.0,0.0,0.0,0.0,To Be Verified,climate.division@israel.gouv.il,6658,POINT (34.5412825135459 30.96561893365617),2023-03-02 00:00:00
426,20230218,id_4690,no,35.950275250953894,40.26765247205837,Ash Shaddadah,SY,Syrian Arab Republic,PetroTech Industries,Coal Seam Fires,,,,0.0,0.0,0.0,0.0,0.0,Ongoing,sustain.agency@syrianarabrepublic.gouv.sy,4690,POINT (40.26765247205837 35.950275250953894),2023-02-18 00:00:00
427,20230213,id_2519,no,49.96380096835027,6.016937867735692,Wilwerwiltz,LU,Luxembourg,GlobalEnergy Resources,Coal Mining,,,,0.0,0.0,0.0,0.0,0.0,Closed,esg.compliance@luxembourg.gouv.lu,2519,POINT (6.016937867735692 49.96380096835027),2023-02-13 00:00:00
428,20230213,id_5510,no,32.7138538991573,44.60939823147924,Al Mahawil,IQ,Iraq,StarDrill Energy Inc.,Wastewater Treatment,,,,0.0,0.0,0.0,0.0,0.0,Closed,sustain.dept@iraq.gouv.iq,5510,POINT (44.60939823147924 32.7138538991573),2023-02-13 00:00:00
429,20230330,id_6609,no,47.75897911065884,27.801630064479102,Balti,MD,"Moldova, Republic of",DiamondQuest Resources,Coal Seam Fires,,,,0.0,0.0,0.0,0.0,0.0,To Be Verified,"eco.gov@moldova,republicof.gouv.md",6609,POINT (27.801630064479102 47.75897911065884),2023-03-30 00:00:00
618,20230107,emit20230107t143818,yes,-34.23227610668253,-70.70766796021114,Rancagua,CL,Chile,PetroPrime Exploration,Livestock and Agriculture,807,4196,94,63.0,102.0,6.43,180.04,18004000.0,To Be Verified,climate.agency@chile.gouv.cl,3818,POINT (-70.70766796021114 -34.23227610668253),2023-01-07 00:00:00
619,20230107,emit20230107t143818,yes,-34.23227610668253,-70.70766796021114,Rancagua,CL,Chile,BlueSky Oil & Gas,Oil and Gas Production,807,4196,94,21.0,61.0,1.28,35.84,3584000.0,To Be Verified,climate.regulator@chile.gouv.cl,3818,POINT (-70.70766796021114 -34.23227610668253),2023-01-07 00:00:00
620,20230107,emit20230107t143917,yes,-36.36541884137105,-67.07362560945305,Algarrobo del Aguila,AR,Argentina,TerraCoal Mining Co.,Livestock and Agriculture,456,2967,95,70.0,30.0,2.1,58.8,5880000.0,Closed,eco.authority@argentina.gouv.ar,3917,POINT (-67.07362560945305 -36.36541884137105),2023-01-07 00:00:00
621,20230107,emit20230107t143917,yes,-36.36541884137105,-67.07362560945305,Algarrobo del Aguila,AR,Argentina,TitanOil & Gas Ltd.,Landfills,456,2967,95,58.0,22.0,1.28,35.84,3584000.0,Closed,env.regulator@argentina.gouv.ar,3917,POINT (-67.07362560945305 -36.36541884137105),2023-01-07 00:00:00
622,20230111,emit20230111t130107,yes,-32.94555833611413,-70.78900283824966,Llaillay,CL,Chile,IronGiant Mining Ltd.,Coal Seam Fires,822,6241,96,70.0,118.0,8.26,231.28,23128000.0,To Be Verified,esg.authority@chile.gouv.cl,0107,POINT (-70.78900283824966 -32.94555833611413),2023-01-11 00:00:00
623,20230111,emit20230111t130107,yes,-32.94555833611413,-70.78900283824966,Llaillay,CL,Chile,NovaGold Resources,Coal Seam Fires,822,6241,96,42.0,22.0,0.92,25.76,2576000.0,Ongoing,esg.compliance@chile.gouv.cl,0107,POINT (-70.78900283824966 -32.94555833611413),2023-01-11 00:00:00
624,20230111,emit20230111t130218,yes,-36.366503306411595,-67.07362560945296,Algarrobo del Aguila,AR,Argentina,IronGiant Mining Ltd.,Coal Seam Fires,425,3444,97,37.0,34.0,1.26,35.28,3528000.0,Ongoing,sust.compliance@argentina.gouv.ar,0218,POINT (-67.07362560945296 -36.366503306411595),2023-01-11 00:00:00
625,20230111,emit20230111t130218,yes,-36.366503306411595,-67.07362560945296,Algarrobo del Aguila,AR,Argentina,CoalRidge Exploration,Hydraulic Fracturing (Fracking),425,3444,97,33.0,56.0,1.85,51.8,5180000.0,Closed,green.officer@argentina.gouv.ar,0218,POINT (-67.07362560945296 -36.366503306411595),2023-01-11 00:00:00
626,20230118,emit20230118t171221,yes,-23.346416030015703,-46.78057353885846,Caieiras,BR,Brazil,EnergyLink Holdings,Coal Seam Fires,620,876,98,78.0,6.0,0.47,13.16,1316000.0,To Be Verified,csr.commission@brazil.gouv.br,1221,POINT (-46.78057353885846 -23.346416030015703),2023-01-18 00:00:00
627,20230118,emit20230118t171221,yes,-23.346416030015703,-46.78057353885846,Caieiras,BR,Brazil,NovaGold Resources,Coal Seam Fires,620,876,98,19.0,52.0,0.99,27.72,2772000.0,To Be Verified,env.regulator@brazil.gouv.br,1221,POINT (-46.78057353885846 -23.346416030015703),2023-01-18 00:00:00
628,20230118,emit20230118t171221,yes,-23.34262040237391,-46.77352451609513,Caieiras,BR,Brazil,BlackDiamond Mining,Livestock and Agriculture,620,3908,99,37.0,262.0,9.69,271.32,27132000.0,Closed,esg.authority@brazil.gouv.br,1221,POINT (-46.77352451609513 -23.34262040237391),2023-01-18 00:00:00
629,20230118,emit20230118t171221,yes,-23.34262040237391,-46.77352451609513,Caieiras,BR,Brazil,EnergyLink Holdings,Coal Seam Fires,620,3908,99,77.0,416.0,32.03,896.84,89684000.0,To Be Verified,esg.authority@brazil.gouv.br,1221,POINT (-46.77352451609513 -23.34262040237391),2023-01-18 00:00:00
630,20230119,emit20230119t040223,yes,-22.987458101605927,148.57929671926743,Tieri,AU,Australia,MineralCore Corporation,Natural Gas Distribution,689,17839,100,79.0,83.0,6.56,183.68,18368000.0,To Be Verified,sustain.agency@australia.gouv.au,0223,POINT (148.57929671926743 -22.987458101605927),2023-01-19 00:00:00
631,20230119,emit20230119t040223,yes,-22.987458101605927,148.57929671926743,Tieri,AU,Australia,DiamondQuest Resources,Coal Seam Fires,689,17839,100,45.0,269.0,12.1,338.8,33880000.0,Ongoing,eco.gov@australia.gouv.au,0223,POINT (148.57929671926743 -22.987458101605927),2023-01-19 00:00:00
632,20230121,emit20230121t161747,yes,-38.471992182567035,-69.04572528562535,Anelo,AR,Argentina,StarDrill Energy Inc.,Wastewater Treatment,455,3240,101,34.0,175.0,5.95,166.6,16660000.0,To Be Verified,esg.office@argentina.gouv.ar,1747,POINT (-69.04572528562535 -38.471992182567035),2023-01-21 00:00:00
633,20230121,emit20230121t161747,yes,-38.471992182567035,-69.04572528562535,Anelo,AR,Argentina,TitanOil & Gas Ltd.,Landfills,455,3240,101,16.0,141.0,2.26,63.28,6328000.0,Ongoing,esg.compliance@argentina.gouv.ar,1747,POINT (-69.04572528562535 -38.471992182567035),2023-01-21 00:00:00
634,20230121,emit20230121t161834,yes,-36.36433437633059,-67.0741678419733,Algarrobo del Aguila,AR,Argentina,GoldPeak Minerals,Coal Seam Fires,354,2929,102,69.0,82.0,5.66,158.48,15848000.0,Ongoing,green.regulator@argentina.gouv.ar,1834,POINT (-67.0741678419733 -36.36433437633059),2023-01-21 00:00:00
635,20230121,emit20230121t161834,yes,-36.36433437633059,-67.0741678419733,Algarrobo del Aguila,AR,Argentina,BlackDiamond Mining,Livestock and Agriculture,354,2929,102,61.0,142.0,8.66,242.48,24248000.0,To Be Verified,green.regulator@argentina.gouv.ar,1834,POINT (-67.0741678419733 -36.36433437633059),2023-01-21 00:00:00
636,20230122,emit20230122t153151,yes,-34.523454970060214,-58.619136153615685,Hurlingham,AR,Argentina,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),433,8239,103,56.0,17.0,0.95,26.6,2660000.0,Closed,env.regulator@argentina.gouv.ar,3151,POINT (-58.619136153615685 -34.523454970060214),2023-01-22 00:00:00
637,20230122,emit20230122t153151,yes,-34.523454970060214,-58.619136153615685,Hurlingham,AR,Argentina,PetroTech Industries,Coal Seam Fires,433,8239,103,71.0,7.0,0.5,14.0,1400000.0,Closed,csr.division@argentina.gouv.ar,3151,POINT (-58.619136153615685 -34.523454970060214),2023-01-22 00:00:00
638,20230123,emit20230123t085311,yes,24.635197454950017,91.59228553788405,Jahedpur,BD,Bangladesh,DiamondQuest Resources,Coal Seam Fires,862,9095,104,61.0,26.0,1.59,44.52,4452000.0,To Be Verified,esg.compliance@bangladesh.gouv.bd,5311,POINT (91.59228553788405 24.635197454950017),2023-01-23 00:00:00
639,20230123,emit20230123t085311,yes,24.635197454950017,91.59228553788405,Jahedpur,BD,Bangladesh,MegaFuel Ltd.,Wastewater Treatment,862,9095,104,39.0,45.0,1.76,49.28,4928000.0,Closed,esg.authority@bangladesh.gouv.bd,5311,POINT (91.59228553788405 24.635197454950017),2023-01-23 00:00:00
640,20230125,emit20230125t004744,yes,-32.68528672639112,151.07627747504756,Singleton,AU,Australia,MegaFuel Ltd.,Wastewater Treatment,672,4928,105,8.0,19.0,0.15,4.2,420000.0,To Be Verified,green.dept@australia.gouv.au,4744,POINT (151.07627747504756 -32.68528672639112),2023-01-25 00:00:00
641,20230125,emit20230125t004744,yes,-32.68528672639112,151.07627747504756,Singleton,AU,Australia,CrystalPeak Oil & Gas,Landfills,672,4928,105,9.0,61.0,0.55,15.4,1540000.0,Closed,esg.compliance@australia.gouv.au,4744,POINT (151.07627747504756 -32.68528672639112),2023-01-25 00:00:00
642,20230125,emit20230125t004744,yes,-32.52587036543574,151.00958287505603,Singleton,AU,Australia,ApexMining Corporation,Coal Seam Fires,672,3183,106,54.0,56.0,3.02,84.56,8456000.0,To Be Verified,env.regulator@australia.gouv.au,4744,POINT (151.00958287505603 -32.52587036543574),2023-01-25 00:00:00
643,20230125,emit20230125t004744,yes,-32.52587036543574,151.00958287505603,Singleton,AU,Australia,BlueSky Oil & Gas,Oil and Gas Production,672,3183,106,42.0,254.0,10.67,298.76,29876000.0,Ongoing,esg.office@australia.gouv.au,4744,POINT (151.00958287505603 -32.52587036543574),2023-01-25 00:00:00
644,20230125,emit20230125t004744,yes,-32.46947818332908,151.07410854496655,Singleton,AU,Australia,EnergyLink Holdings,Coal Seam Fires,672,24695,107,78.0,59.0,4.6,128.8,12880000.0,To Be Verified,green.officer@australia.gouv.au,4744,POINT (151.07410854496655 -32.46947818332908),2023-01-25 00:00:00
645,20230125,emit20230125t004744,yes,-32.46947818332908,151.07410854496655,Singleton,AU,Australia,MegaFuel Ltd.,Wastewater Treatment,672,24695,107,32.0,32.0,1.02,28.56,2856000.0,Ongoing,eco.gov@australia.gouv.au,4744,POINT (151.07410854496655 -32.46947818332908),2023-01-25 00:00:00
646,20230126,emit20230126t062716,yes,13.61649041082033,100.55918472536362,Phra Samut Chedi,TH,Thailand,GlobalEnergy Resources,Coal Mining,850,4448,108,66.0,277.0,18.28,511.84,51184000.0,Ongoing,env.sust.office@thailand.gouv.th,2716,POINT (100.55918472536362 13.61649041082033),2023-01-26 00:00:00
647,20230126,emit20230126t062716,yes,13.61649041082033,100.55918472536362,Phra Samut Chedi,TH,Thailand,MineralCore Corporation,Natural Gas Distribution,850,4448,108,27.0,223.0,6.02,168.56,16856000.0,To Be Verified,sustainability.board@thailand.gouv.th,2716,POINT (100.55918472536362 13.61649041082033),2023-01-26 00:00:00
648,20230126,emit20230126t062716,yes,13.58070306448341,100.66980015949592,Samut Prakan,TH,Thailand,StarDrill Energy Inc.,Wastewater Treatment,850,8433,109,15.0,159.0,2.38,66.64,6664000.0,To Be Verified,esg.authority@thailand.gouv.th,2716,POINT (100.66980015949592 13.58070306448341),2023-01-26 00:00:00
649,20230126,emit20230126t062716,yes,13.58070306448341,100.66980015949592,Samut Prakan,TH,Thailand,MegaFuel Ltd.,Wastewater Treatment,850,8433,109,77.0,253.0,19.48,545.44,54544000.0,Closed,esg.authority@thailand.gouv.th,2716,POINT (100.66980015949592 13.58070306448341),2023-01-26 00:00:00
650,20230126,emit20230126t111206,yes,31.811102628022752,46.05885188187593,Ar Rifa`i,IQ,Iraq,BlackDiamond Mining,Livestock and Agriculture,630,4719,110,17.0,277.0,4.71,131.88,13188000.0,Ongoing,climate.agency@iraq.gouv.iq,1206,POINT (46.05885188187593 31.811102628022752),2023-01-26 00:00:00
651,20230126,emit20230126t111206,yes,31.811102628022752,46.05885188187593,Ar Rifa`i,IQ,Iraq,StarDrill Energy Inc.,Wastewater Treatment,630,4719,110,35.0,76.0,2.66,74.48,7448000.0,To Be Verified,sustain.agency@iraq.gouv.iq,1206,POINT (46.05885188187593 31.811102628022752),2023-01-26 00:00:00
652,20230126,emit20230126t124335,yes,28.12825935044145,18.79052067070351,Maradah,LY,Libya,GoldPeak Minerals,Coal Seam Fires,259,2692,111,63.0,74.0,4.66,130.48,13048000.0,Ongoing,green.dept@libya.gouv.ly,4335,POINT (18.79052067070351 28.12825935044145),2023-01-26 00:00:00
653,20230126,emit20230126t124335,yes,28.12825935044145,18.79052067070351,Maradah,LY,Libya,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),259,2692,111,5.0,267.0,1.34,37.52,3752000.0,Ongoing,sustain.agency@libya.gouv.ly,4335,POINT (18.79052067070351 28.12825935044145),2023-01-26 00:00:00
654,20230127,emit20230127t162104,yes,-11.921576828213984,-77.11902527972246,Ventanilla,PE,Peru,CrystalPeak Oil & Gas,Landfills,435,3171,112,6.0,393.0,2.36,66.08,6608000.0,To Be Verified,esg.authority@peru.gouv.pe,2104,POINT (-77.11902527972246 -11.921576828213984),2023-01-27 00:00:00
655,20230127,emit20230127t162104,yes,-11.921576828213984,-77.11902527972246,Ventanilla,PE,Peru,PetroPrime Exploration,Livestock and Agriculture,435,3171,112,74.0,380.0,28.12,787.36,78736000.0,Closed,green.officer@peru.gouv.pe,2104,POINT (-77.11902527972246 -11.921576828213984),2023-01-27 00:00:00
656,20230127,emit20230127t162104,yes,-11.809334696520917,-77.06480202769683,Carabayllo,PE,Peru,IronGiant Mining Ltd.,Coal Seam Fires,435,4922,113,20.0,47.0,0.94,26.32,2632000.0,Ongoing,csr.division@peru.gouv.pe,2104,POINT (-77.06480202769683 -11.809334696520917),2023-01-27 00:00:00
657,20230127,emit20230127t162104,yes,-11.809334696520917,-77.06480202769683,Carabayllo,PE,Peru,StarDrill Energy Inc.,Wastewater Treatment,435,4922,113,66.0,54.0,3.56,99.68,9968000.0,Ongoing,sustain.dept@peru.gouv.pe,2104,POINT (-77.06480202769683 -11.809334696520917),2023-01-27 00:00:00
658,20230128,emit20230128t124118,yes,28.480168256087893,7.518591039614136,Illizi,DZ,Algeria,ApexMining Corporation,Coal Seam Fires,270,1526,114,5.0,68.0,0.34,9.52,952000.0,Closed,esg.authority@algeria.gouv.dz,4118,POINT (7.518591039614136 28.480168256087893),2023-01-28 00:00:00
659,20230128,emit20230128t124118,yes,28.480168256087893,7.518591039614136,Illizi,DZ,Algeria,TerraCoal Mining Co.,Livestock and Agriculture,270,1526,114,41.0,16.0,0.66,18.48,1848000.0,Closed,green.officer@algeria.gouv.dz,4118,POINT (7.518591039614136 28.480168256087893),2023-01-28 00:00:00
660,20230129,emit20230129t084611,yes,22.870230601515473,55.614615586353864,`Ibri,OM,Oman,StarDrill Energy Inc.,Wastewater Treatment,279,1688,115,37.0,189.0,6.99,195.72,19572000.0,Closed,csr.division@oman.gouv.om,4611,POINT (55.614615586353864 22.870230601515473),2023-01-29 00:00:00
661,20230129,emit20230129t084611,yes,22.870230601515473,55.614615586353864,`Ibri,OM,Oman,TitanOil & Gas Ltd.,Landfills,279,1688,115,24.0,192.0,4.61,129.08,12908000.0,To Be Verified,eco.authority@oman.gouv.om,4611,POINT (55.614615586353864 22.870230601515473),2023-01-29 00:00:00
662,20230129,emit20230129t130333,yes,-38.74636183781676,-68.19767362394447,Vista Alegre,AR,Argentina,DiamondQuest Resources,Coal Seam Fires,397,5608,116,16.0,295.0,4.72,132.16,13216000.0,Closed,green.dept@argentina.gouv.ar,0333,POINT (-68.19767362394447 -38.74636183781676),2023-01-29 00:00:00
663,20230129,emit20230129t130333,yes,-38.74636183781676,-68.19767362394447,Vista Alegre,AR,Argentina,GoldPeak Minerals,Coal Seam Fires,397,5608,116,36.0,181.0,6.52,182.56,18256000.0,To Be Verified,env.sust.office@argentina.gouv.ar,0333,POINT (-68.19767362394447 -38.74636183781676),2023-01-29 00:00:00
664,20230129,emit20230129t130333,yes,-38.05935323465194,-67.82624434756886,Catriel,AR,Argentina,MegaFuel Ltd.,Wastewater Treatment,397,2038,117,35.0,26.0,0.91,25.48,2548000.0,To Be Verified,sust.compliance@argentina.gouv.ar,0333,POINT (-67.82624434756886 -38.05935323465194),2023-01-29 00:00:00
665,20230129,emit20230129t130333,yes,-38.05935323465194,-67.82624434756886,Catriel,AR,Argentina,TitanOil & Gas Ltd.,Landfills,397,2038,117,79.0,247.0,19.51,546.28,54628000.0,To Be Verified,eco.authority@argentina.gouv.ar,0333,POINT (-67.82624434756886 -38.05935323465194),2023-01-29 00:00:00
666,20230130,emit20230130t093555,yes,35.45761632674684,51.342365559253935,Shahrak-e Emam Hasan-e Mojtaba,IR,"Iran, Islamic Republic of",CoalRidge Exploration,Hydraulic Fracturing (Fracking),563,3047,118,72.0,224.0,16.13,451.64,45164000.0,To Be Verified,"sust.compliance@iran,islamicrepublicof.gouv.ir",3555,POINT (51.342365559253935 35.45761632674684),2023-01-30 00:00:00
667,20230130,emit20230130t093555,yes,35.45761632674684,51.342365559253935,Shahrak-e Emam Hasan-e Mojtaba,IR,"Iran, Islamic Republic of",GlobalEnergy Resources,Coal Mining,563,3047,118,52.0,88.0,4.58,128.24,12824000.0,Closed,"env.sust.office@iran,islamicrepublicof.gouv.ir",3555,POINT (51.342365559253935 35.45761632674684),2023-01-30 00:00:00
668,20230130,emit20230130t184923,yes,25.883958949100442,-100.31573249628988,Simeprodeso (Colectivo Nuevo),MX,Mexico,TitanOil & Gas Ltd.,Landfills,604,3222,119,27.0,32.0,0.86,24.08,2408000.0,To Be Verified,env.regulator@mexico.gouv.mx,4923,POINT (-100.31573249628988 25.883958949100442),2023-01-30 00:00:00
669,20230130,emit20230130t184923,yes,25.883958949100442,-100.31573249628988,Simeprodeso (Colectivo Nuevo),MX,Mexico,MegaFuel Ltd.,Wastewater Treatment,604,3222,119,46.0,24.0,1.1,30.8,3080000.0,Closed,sust.compliance@mexico.gouv.mx,4923,POINT (-100.31573249628988 25.883958949100442),2023-01-30 00:00:00
670,20230131,emit20230131t053924,yes,26.795451815651333,94.68626429846688,Nazira,IN,India,StarDrill Energy Inc.,Wastewater Treatment,980,4115,120,49.0,253.0,12.4,347.2,34720000.0,Closed,green.officer@india.gouv.in,3924,POINT (94.68626429846688 26.795451815651333),2023-01-31 00:00:00
671,20230131,emit20230131t053924,yes,26.795451815651333,94.68626429846688,Nazira,IN,India,ApexMining Corporation,Coal Seam Fires,980,4115,120,20.0,83.0,1.66,46.48,4648000.0,To Be Verified,eco.gov@india.gouv.in,3924,POINT (94.68626429846688 26.795451815651333),2023-01-31 00:00:00
672,20230131,emit20230131t054317,yes,37.17703564847977,106.75202233921112,Nanqiu,CN,China,NovaGold Resources,Coal Seam Fires,365,2969,121,66.0,94.0,6.2,173.6,17360000.0,To Be Verified,sust.gov@china.gouv.cn,4317,POINT (106.75202233921112 37.17703564847977),2023-01-31 00:00:00
673,20230131,emit20230131t054317,yes,37.17703564847977,106.75202233921112,Nanqiu,CN,China,NovaGold Resources,Coal Seam Fires,365,2969,121,74.0,40.0,2.96,82.88,8288000.0,Ongoing,esg.authority@china.gouv.cn,4317,POINT (106.75202233921112 37.17703564847977),2023-01-31 00:00:00
674,20230131,emit20230131t054340,yes,37.85265736871922,108.5912750479209,Zhangjiapan,CN,China,ApexMining Corporation,Coal Seam Fires,343,5341,122,15.0,96.0,1.44,40.32,4032000.0,Ongoing,green.officer@china.gouv.cn,4340,POINT (108.5912750479209 37.85265736871922),2023-01-31 00:00:00
675,20230131,emit20230131t054340,yes,37.85265736871922,108.5912750479209,Zhangjiapan,CN,China,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),343,5341,122,55.0,49.0,2.7,75.6,7560000.0,To Be Verified,green.dept@china.gouv.cn,4340,POINT (108.5912750479209 37.85265736871922),2023-01-31 00:00:00
676,20230131,emit20230131t054340,yes,38.16281437030586,108.34239032112323,Galutu,CN,China,TitanOil & Gas Ltd.,Landfills,343,736,123,22.0,139.0,3.06,85.68,8568000.0,Closed,sust.gov@china.gouv.cn,4340,POINT (108.34239032112323 38.16281437030586),2023-01-31 00:00:00
677,20230131,emit20230131t054340,yes,38.16281437030586,108.34239032112323,Galutu,CN,China,EnergyLink Holdings,Coal Seam Fires,343,736,123,36.0,97.0,3.49,97.72,9772000.0,Ongoing,green.dept@china.gouv.cn,4340,POINT (108.34239032112323 38.16281437030586),2023-01-31 00:00:00
678,20230131,emit20230131t054340,yes,38.17257455567048,108.34510148372452,Galutu,CN,China,TerraCoal Mining Co.,Livestock and Agriculture,343,1634,124,13.0,65.0,0.84,23.52,2352000.0,To Be Verified,eco.gov@china.gouv.cn,4340,POINT (108.34510148372452 38.17257455567048),2023-01-31 00:00:00
679,20230131,emit20230131t054340,yes,38.17257455567048,108.34510148372452,Galutu,CN,China,ApexMining Corporation,Coal Seam Fires,343,1634,124,17.0,72.0,1.22,34.16,3416000.0,Closed,csr.division@china.gouv.cn,4340,POINT (108.34510148372452 38.17257455567048),2023-01-31 00:00:00
680,20230131,emit20230131t084913,yes,37.474721302100455,61.026096138512465,Tejen,TM,Turkmenistan,TerraCoal Mining Co.,Livestock and Agriculture,450,2864,125,59.0,21.0,1.24,34.72,3472000.0,To Be Verified,env.sust.office@turkmenistan.gouv.tm,4913,POINT (61.026096138512465 37.474721302100455),2023-01-31 00:00:00
681,20230131,emit20230131t084913,yes,37.474721302100455,61.026096138512465,Tejen,TM,Turkmenistan,DiamondQuest Resources,Coal Seam Fires,450,2864,125,27.0,211.0,5.7,159.6,15960000.0,Ongoing,sust.compliance@turkmenistan.gouv.tm,4913,POINT (61.026096138512465 37.474721302100455),2023-01-31 00:00:00
682,20230201,emit20230201t075326,yes,15.479601350421175,44.14694001545193,Qaryat al Qabil,YE,Yemen,TerraCoal Mining Co.,Livestock and Agriculture,662,4491,126,70.0,114.0,7.98,223.44,22344000.0,Closed,eco.authority@yemen.gouv.ye,5326,POINT (44.14694001545193 15.479601350421175),2023-02-01 00:00:00
683,20230201,emit20230201t075326,yes,15.479601350421175,44.14694001545193,Qaryat al Qabil,YE,Yemen,MineralCore Corporation,Natural Gas Distribution,662,4491,126,36.0,136.0,4.9,137.2,13720000.0,To Be Verified,esg.compliance@yemen.gouv.ye,5326,POINT (44.14694001545193 15.479601350421175),2023-02-01 00:00:00
684,20230202,emit20230202t070803,yes,21.877402856926103,55.98496039768895,`Ibri,OM,Oman,EnergyLink Holdings,Coal Seam Fires,287,2089,127,22.0,37.0,0.81,22.68,2268000.0,Closed,climate.division@oman.gouv.om,0803,POINT (55.98496039768895 21.877402856926103),2023-02-02 00:00:00
685,20230202,emit20230202t070803,yes,21.877402856926103,55.98496039768895,`Ibri,OM,Oman,PetroTech Industries,Coal Seam Fires,287,2089,127,54.0,180.0,9.72,272.16,27216000.0,Ongoing,csr.division@oman.gouv.om,0803,POINT (55.98496039768895 21.877402856926103),2023-02-02 00:00:00
686,20230202,emit20230202t070803,yes,21.888789739851486,55.96706672452049,`Ibri,OM,Oman,StarDrill Energy Inc.,Wastewater Treatment,287,1659,128,12.0,124.0,1.49,41.72,4172000.0,Closed,green.officer@oman.gouv.om,0803,POINT (55.96706672452049 21.888789739851486),2023-02-02 00:00:00
687,20230202,emit20230202t070803,yes,21.888789739851486,55.96706672452049,`Ibri,OM,Oman,TerraCoal Mining Co.,Livestock and Agriculture,287,1659,128,63.0,138.0,8.69,243.32,24332000.0,To Be Verified,esg.authority@oman.gouv.om,0803,POINT (55.96706672452049 21.888789739851486),2023-02-02 00:00:00
688,20230202,emit20230202t070803,yes,21.945724154478405,56.03430355703228,`Ibri,OM,Oman,TitanOil & Gas Ltd.,Landfills,287,2656,129,57.0,144.0,8.21,229.88,22988000.0,Ongoing,green.regulator@oman.gouv.om,0803,POINT (56.03430355703228 21.945724154478405),2023-02-02 00:00:00
689,20230202,emit20230202t070803,yes,21.945724154478405,56.03430355703228,`Ibri,OM,Oman,ApexMining Corporation,Coal Seam Fires,287,2656,129,64.0,357.0,22.85,639.8,63980000.0,Closed,csr.division@oman.gouv.om,0803,POINT (56.03430355703228 21.945724154478405),2023-02-02 00:00:00
690,20230202,emit20230202t070803,yes,22.121949723561723,56.02454337166766,`Ibri,OM,Oman,IronGiant Mining Ltd.,Coal Seam Fires,287,1450,130,60.0,418.0,25.08,702.24,70224000.0,To Be Verified,esg.compliance@oman.gouv.om,0803,POINT (56.02454337166766 22.121949723561723),2023-02-02 00:00:00
691,20230202,emit20230202t070803,yes,22.121949723561723,56.02454337166766,`Ibri,OM,Oman,MineralCore Corporation,Natural Gas Distribution,287,1450,130,45.0,87.0,3.92,109.76,10976000.0,To Be Verified,csr.division@oman.gouv.om,0803,POINT (56.02454337166766 22.121949723561723),2023-02-02 00:00:00
692,20230202,emit20230202t193821,yes,41.96982889502572,-108.2941417993423,Lander,US,United States,TitanOil & Gas Ltd.,Landfills,764,5600,131,60.0,37.0,2.22,62.16,6216000.0,To Be Verified,esg.compliance@unitedstates.gouv.us,3821,POINT (-108.2941417993423 41.96982889502572),2023-02-02 00:00:00
693,20230202,emit20230202t193821,yes,41.96982889502572,-108.2941417993423,Lander,US,United States,TitanOil & Gas Ltd.,Landfills,764,5600,131,55.0,506.0,27.83,779.24,77924000.0,To Be Verified,green.regulator@unitedstates.gouv.us,3821,POINT (-108.2941417993423 41.96982889502572),2023-02-02 00:00:00
694,20230203,emit20230203t062256,yes,28.94377706090703,69.04951074074584,Dera Bugti,PK,Pakistan,MineralCore Corporation,Natural Gas Distribution,476,15027,132,36.0,34.0,1.22,34.16,3416000.0,To Be Verified,sust.compliance@pakistan.gouv.pk,2256,POINT (69.04951074074584 28.94377706090703),2023-02-03 00:00:00
